CCN,REPORTDATETIME,SHIFT,OFFENSE,METHOD,LASTMODIFIEDDATE,BLOCKSITEADDRESS,BLOCKXCOORD,BLOCKYCOORD,WARD,ANC,DISTRICT,PSA,NEIGHBORHOODCLUSTER,BUSINESSIMPROVEMENTDISTRICT,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,START_DATE,END_DATE,lat,lon
13153310,10/24/2013 10:45:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:07 AM,812 - 899 BLOCK OF BLADENSBURG ROAD NE,401508,137047,5,5D,FIFTH,507,23,,008802 2,008802,Precinct 77,10/24/2013 10:45:00 PM,10/24/2013 10:45:00 PM,38.9012754989559,-76.9826151742433
13153386,10/25/2013 12:25:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:07 AM,4000 - 4143 BLOCK OF ANACOSTIA AVENUE NE,404783.9325143920,137638.0344931590,7,7D,SIXTH,601,29,,009601 1,009601,Precinct 92,10/25/2013 12:20:00 AM,10/25/2013 12:25:00 AM,38.9065880204956,-76.944844806296
13153403,10/25/2013 1:23:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:08 AM,5300 - 5499 BLOCK OF DRAKE PLACE SE,406466,134968,7,7E,SIXTH,604,33,,009905 3,009905,Precinct 105,10/25/2013 1:23:00 AM,10/25/2013 1:23:00 AM,38.882524612981,-76.9254769532649
13153538,10/25/2013 9:23:00 AM,DAY,ROBBERY,GUN,9/23/2014 8:34:07 AM,3500 - 3531 BLOCK OF AMES STREET NE,403955.26,135871.87,7,7F,SIXTH,603,32,,009603 3,009603,Precinct 102,10/25/2013 9:23:00 AM,10/25/2013 9:23:00 AM,38.8906818953732,-76.9544089534296
13153675,10/25/2013 2:33:00 PM,DAY,ROBBERY,GUN,9/23/2014 8:34:09 AM,1000 - 1017 BLOCK OF 46TH STREET NE,405502.23,137265.97,7,7C,SIXTH,602,31,,007806 2,007806,Precinct 93,10/25/2013 2:33:00 PM,10/25/2013 2:33:00 PM,38.9032321309469,-76.936566352265
13153683,10/25/2013 3:00:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:08 AM,48TH STREET NE AND SHERIFF ROAD NE,405745.40000329,137229.23001278,7,7C,SIXTH,602,31,,007806 2,007806,Precinct 94,10/25/2013 2:25:00 PM,10/25/2013 2:30:00 PM,38.90289960845,-76.9337632226183
13153960,10/25/2013 10:51:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:09 AM,2400 - 2499 BLOCK OF 15TH PLACE SE,401489,131854,8,8B,SEVENTH,702,37,,007407 1,007407,Precinct 118,10/25/2013 10:51:00 PM,10/25/2013 10:51:00 PM,38.8544949461258,-76.9828454637603
13153982,10/26/2013 12:47:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:07 AM,3500 - 3529 BLOCK OF HOLMEAD PLACE NW,397323,140783,1,1A,FOURTH,409,2,,002900 2,002900,Precinct 41,10/25/2013 10:58:00 PM,10/26/2013 12:11:00 AM,38.9349278302396,-77.030876090836
13154064,10/26/2013 12:18:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:07 AM,4200 - 4249 BLOCK OF MINNESOTA AVENUE NE,404905.08,137046.07,7,7D,SIXTH,602,30,,007803 1,007803,Precinct 99,10/26/2013 12:18:00 AM,10/26/2013 12:18:00 AM,38.901254729201,-76.943452293613
13154105,10/26/2013 12:00:00 AM,MIDNIGHT,HOMICIDE,GUN,9/23/2014 8:34:07 AM,16 - 59 BLOCK OF FLORIDA AVENUE NW,399077,138178,5,5E,FIFTH,501,21,,004600 1,004600,Precinct 19,10/26/2013 1:14:00 AM,10/26/2013 2:46:00 AM,38.9114647495446,-77.0106422324134
13154135,10/26/2013 4:43:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:06 AM,1820 - 1899 BLOCK OF 14TH STREET NW,397228,138593,2,2B,THIRD,305,3,,004300 2,004300,Precinct 141,10/26/2013 4:43:00 AM,10/26/2013 4:43:00 AM,38.9151993223538,-77.0319629615842
13154326,10/26/2013 2:53:00 PM,DAY,ROBBERY,GUN,9/23/2014 8:34:07 AM,3300 - 3499 BLOCK OF BENNING ROAD NE,403803,136496,7,7D,SIXTH,601,32,,009604 2,009604,Precinct 101,10/26/2013 2:45:00 PM,10/26/2013 2:50:00 PM,38.8963049598344,-76.9561605517702
13154529,10/27/2013 12:01:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:07 AM,A STREET NE AND 3RD STREET NE,399822.71999779,135899.11001155,6,6C,FIRST,107,26,CAPITOL HILL,008200 2,008200,Precinct 130,10/26/2013 9:21:00 PM,10/26/2013 9:30:00 PM,38.8909361629203,-77.002043458409
13154643,10/26/2013 12:00:00 AM,MIDNIGHT,HOMICIDE,GUN,9/23/2014 8:34:08 AM,3001 - 3039 BLOCK OF STANTON ROAD SE,401535,131621,8,8E,SEVENTH,704,38,,007404 3,007404,Precinct 117,10/26/2013 11:19:00 PM,10/26/2013 11:19:00 PM,38.8523959027607,-76.9823160249649
13154666,10/27/2013 2:45:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:06 AM,2ND STREET NW AND RANDOLPH PLACE NW,398778.47999682,138386.71001385,5,5E,FIFTH,501,21,,003302 1,003302,Precinct 19,10/27/2013 1:31:00 AM,10/27/2013 1:32:00 AM,38.9133445157281,-77.0140845529994
13154762,10/27/2013 6:17:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:08 AM,4600 - 4615 BLOCK OF CENTRAL AVENUE NE,405524,135817,7,7D,SIXTH,608,33,,007803 3,007803,Precinct 98,10/27/2013 6:10:00 AM,10/27/2013 6:15:00 AM,38.8901791487535,-76.9363270236292
13154862,10/27/2013 1:03:00 PM,DAY,ROBBERY,GUN,9/23/2014 8:34:07 AM,3300 - 3399 BLOCK OF SHERMAN AVENUE NW,397693,140377,1,1A,THIRD,302,2,,003100 1,003100,Precinct 38,10/27/2013 12:00:00 PM,10/27/2013 12:15:00 PM,38.9312715085713,-77.0266072052929
13155177,10/28/2013 8:00:00 AM,DAY,ROBBERY,GUN,9/23/2014 8:34:09 AM,785 - 4375 BLOCK OF BARNABY ROAD SE,400350,128897,8,8D,SEVENTH,706,39,,009811 2,009811,Precinct 125,10/28/2013 6:53:00 AM,10/28/2013 7:00:00 AM,38.8278581544709,-76.9959692088818
13155194,10/28/2013 8:00:00 AM,DAY,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:07 AM,5100 - 5299 BLOCK OF ASTOR PLACE SE,406348,135451,7,7E,SIXTH,604,33,,009905 1,009905,Precinct 104,10/28/2013 8:00:00 AM,10/28/2013 8:00:00 AM,38.8868765203411,-76.9268324846768
13155319,10/28/2013 12:53:00 PM,DAY,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:08 AM,QUEENS STROLL PLACE SE AND 51ST STREET SE,406173.94000368,135018.35001073,7,7E,SIXTH,604,33,,009905 3,009905,Precinct 104,10/28/2013 12:53:00 PM,10/28/2013 12:53:00 PM,38.8829802844615,-76.9288425992508
13155323,10/28/2013 12:33:00 PM,DAY,ROBBERY,GUN,9/23/2014 8:34:08 AM,4900 - 4999 BLOCK OF GRANT STREET NE,405947.21,136723.17,7,7C,SIXTH,602,31,,007804 2,007804,Precinct 97,10/28/2013 12:33:00 PM,10/28/2013 12:33:00 PM,38.8983394979921,-76.9314410057082
13155326,10/28/2013 1:00:00 PM,DAY,ROBBERY,GUN,9/23/2014 8:34:09 AM,ALABAMA AVENUE SE AND KNOX PLACE SE,402605.97324837,131923.63311186,8,8B,SEVENTH,702,36,,007502 2,007502,Precinct 115,10/28/2013 12:30:00 PM,10/28/2013 1:00:00 PM,38.8551196309608,-76.9699767264592
13155416,10/28/2013 5:32:00 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:07 AM,400 - 499 BLOCK OF GALLOWAY STREET NE,400184.16,142742.43,5,5A,FOURTH,405,20,,009508 1,009508,Precinct 66,10/27/2013 9:00:00 PM,10/27/2013 9:30:00 PM,38.9525829934125,-76.9978754018913
13155583,10/28/2013 8:31:00 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:07 AM,2100 - 2199 BLOCK OF SUITLAND TERRACE SE,404402,132787,7,7B,SIXTH,606,35,,007603 1,007603,Precinct 110,10/28/2013 8:31:00 PM,10/28/2013 8:31:00 PM,38.8628900485144,-76.949279278529
13155586,10/28/2013 7:25:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:07 AM,1200 - 1499 BLOCK OF NORTH CAPITOL STREET,399214.79,137753.75,5,5E,FIFTH,501,21,NOMA,004600 1,004600,Precinct 19,10/28/2013 7:23:00 PM,10/28/2013 7:24:00 PM,38.9076430939775,-77.009053022294
13155602,10/28/2013 10:15:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:07 AM,BASS PLACE SE AND 51ST STREET SE,406224.84998773,135318.87001101,7,7E,SIXTH,604,33,,009904 2,009904,Precinct 104,10/28/2013 10:05:00 PM,10/28/2013 10:10:00 PM,38.8856871240549,-76.9282531171264
13155620,10/29/2013 12:09:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:08 AM,4900 - 4999 BLOCK OF MINNESOTA AVENUE NE,405899,137981,7,7D,SIXTH,602,31,,007806 1,007806,Precinct 93,10/28/2013 10:49:00 PM,10/28/2013 10:50:00 PM,38.9096707950488,-76.9319859635172
13155681,10/29/2013 12:48:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:08 AM,2804 - 2899 BLOCK OF 28TH STREET SE,402727,131992,8,8B,SEVENTH,702,36,,007502 2,007502,Precinct 134,10/28/2013 11:48:00 PM,10/29/2013 12:48:00 AM,38.8557351421954,-76.9685821129825
13155805,10/29/2013 10:51:00 AM,DAY,ROBBERY,GUN,9/23/2014 8:34:09 AM,51ST STREET NE AND CLOUD PLACE NE,406245.76998775,136317.65001193,7,7C,SIXTH,602,31,,007804 2,007804,Precinct 97,10/29/2013 10:30:00 AM,10/29/2013 10:50:00 AM,38.8946843568514,-76.9280029166881
13156026,10/29/2013 8:00:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:07 AM,900  - 998 BLOCK OF RANDOLPH STREET NW,397750,141199,4,4C,FOURTH,404,18,,002502 2,002502,Precinct 47,10/29/2013 6:44:00 PM,10/29/2013 6:54:00 PM,38.938676478977,-77.0259525053127
13156069,10/29/2013 7:40:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:08 AM,3300 - 3399 BLOCK OF SHERMAN AVENUE NW,397693,140377,1,1A,THIRD,302,2,,003100 1,003100,Precinct 38,10/29/2013 7:30:00 PM,10/29/2013 7:35:00 PM,38.9312715085713,-77.0266072052929
13156096,10/29/2013 9:25:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:07 AM,5000 - 5069 BLOCK OF BENNING ROAD SE,405964,134419,7,7E,SIXTH,604,33,,007707 1,007707,Precinct 106,10/29/2013 7:45:00 PM,10/29/2013 7:50:00 PM,38.877582556601,-76.9312674510807
13156177,10/30/2013 1:06:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:08 AM,1530 - 1599 BLOCK OF NEW JERSEY AVENUE NW,398549,138106,6,6E,FIFTH,501,7,,004801 1,004801,Precinct 18,10/30/2013 12:04:00 AM,10/30/2013 12:05:00 AM,38.9108154359618,-77.0167299444249
13156180,10/30/2013 2:00:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:09 AM,900 - 1299 BLOCK OF VALLEY AVENUE SE,400801.5048946970,129945.40962202,8,8E,SEVENTH,706,39,,009700 1,009700,Precinct 121,10/30/2013 12:10:00 AM,10/30/2013 12:15:00 AM,38.8373024161836,-76.9907682109741
13156221,10/30/2013 3:41:00 AM,MIDNIGHT,SEX ABUSE,GUN,9/23/2014 8:34:08 AM,42ND STREET SE AND SOUTHERN AVENUE SE,404992.16000259,133252.79000909,7,7E,SIXTH,605,34,,,,Precinct 110,10/30/2013 12:01:00 AM,10/30/2013 3:41:00 AM,38.8670829247359,-76.9424759571485
13156384,10/30/2013 1:16:00 PM,DAY,ROBBERY,GUN,9/23/2014 8:34:07 AM,3400 - 3799 BLOCK OF BENNING ROAD NE,404166,136422,7,7D,SIXTH,601,30,,009604 2,009604,Precinct 102,10/30/2013 8:00:00 AM,10/30/2013 1:16:00 PM,38.8956366956052,-76.9519764838533
13156542,10/30/2013 5:59:00 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:09 AM,4500 - 4599 BLOCK OF BOWEN ROAD SE,405699,133991,7,7E,SIXTH,604,33,,007707 2,007707,Precinct 106,10/30/2013 4:00:00 PM,10/30/2013 4:02:00 PM,38.8737287211585,-76.934325010212
13156654,10/30/2013 9:39:00 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:06 AM,3030 - 3299 BLOCK OF BUENA VISTA TERRACE SE,402985,131495,8,8B,SEVENTH,702,36,,007502 2,007502,Precinct 115,10/30/2013 9:39:00 PM,10/30/2013 9:39:00 PM,38.8512571148116,-76.9656118408516
13156774,10/31/2013 7:05:00 AM,DAY,ROBBERY,GUN,9/23/2014 8:34:08 AM,3500 - 3599 BLOCK OF 11TH STREET NW,397529,140644,1,1A,FOURTH,409,2,,002900 1,002900,Precinct 42,10/31/2013 6:57:00 AM,10/31/2013 6:59:00 AM,38.9336762798891,-77.0284996193591
13156795,10/31/2013 7:48:00 AM,DAY,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:09 AM,600 - 699 BLOCK OF EMMANUEL COURT NW,398208.96,137658.19,6,6E,THIRD,308,7,,004802 2,004802,Precinct 18,10/31/2013 7:48:00 AM,10/31/2013 7:48:00 AM,38.9067807823083,-77.0206494175308
13156922,10/31/2013 12:35:00 PM,DAY,ROBBERY,GUN,9/23/2014 8:34:09 AM,2400 - 2699 BLOCK OF IRVING STREET SE,402551,131690,8,8B,SEVENTH,702,36,,007408 1,007408,Precinct 115,10/31/2013 6:45:00 AM,10/31/2013 12:35:00 PM,38.8530151247625,-76.9706109367135
13157060,10/31/2013 5:33:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:07 AM,3553 - 3610 BLOCK OF GEORGIA AVENUE NW,397919,140717,1,1A,FOURTH,409,2,,003100 1,003100,Precinct 43,10/30/2013 9:45:00 AM,10/30/2013 10:00:00 AM,38.9343348961666,-77.0240017221561
13157224,10/31/2013 11:35:00 PM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:08 AM,1100 - 1299 BLOCK OF U STREET SE,401027,133176,8,8A,SEVENTH,701,28,,007503 1,007503,Precinct 114,10/31/2013 11:34:00 PM,10/31/2013 11:34:00 PM,38.8664047381771,-76.9881661191052
13157236,10/31/2013 11:12:00 PM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:09 AM,3500 - 3721 BLOCK OF HAYES STREET NE,404085,137618,7,7D,SIXTH,601,30,,009602 2,009602,Precinct 100,10/31/2013 11:12:00 PM,10/31/2013 11:12:00 PM,38.9064110690354,-76.9529030974116
13157239,10/31/2013 10:35:00 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:06 AM,1210  - 1299 BLOCK OF ROCK CREEK FORD ROAD NW,397473,143782,4,4A,FOURTH,402,17,,001804 2,001804,Precinct 60,10/31/2013 10:33:00 PM,10/31/2013 10:34:00 PM,38.9619440958676,-77.0291570627503
13157245,10/31/2013 11:21:00 PM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:07 AM,1900 - 1921 BLOCK OF 2ND STREET NE,399695,138673,5,5E,FIFTH,502,21,,008701 2,008701,Precinct 75,10/31/2013 11:10:00 PM,10/31/2013 11:20:00 PM,38.9159243076537,-77.0035168839056
13157290,11/1/2013 12:03:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:07 AM,500 - 699 BLOCK OF MELLON STREET SE,400133,130948,8,8C,SEVENTH,707,39,,010400 2,010400,Precinct 123,11/1/2013 12:03:00 AM,11/1/2013 12:03:00 AM,38.846334554188,-76.9984679029519
13157318,11/1/2013 1:36:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:09 AM,1300 - 1399 BLOCK OF SARATOGA AVENUE NE,401110,139352,5,5C,FIFTH,505,22,,009102 2,009102,Precinct 72,11/1/2013 1:35:00 AM,11/1/2013 1:36:00 AM,38.9220403138121,-76.9871997509965
13157367,11/1/2013 3:21:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:08 AM,1200 - 1299 BLOCK OF 31ST STREET NW,394691,137573,2,2E,SECOND,206,4,GEORGETOWN,000100 4,000100,Precinct 5,11/1/2013 2:30:00 AM,11/1/2013 2:35:00 AM,38.9059991526414,-77.0612083279166
13157376,11/1/2013 2:45:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:08 AM,2300 - 3699 BLOCK OF NEW YORK AVENUE NE,403023,138808,5,5C,FIFTH,503,24,,011100 3,011100,Precinct 72,11/1/2013 2:40:00 AM,11/1/2013 2:45:00 AM,38.9171352860773,-76.9651418989258
13157385,11/1/2013 12:00:00 AM,MIDNIGHT,HOMICIDE,GUN,9/23/2014 8:34:08 AM,400  - 499 BLOCK OF SHEPHERD STREET NW,398422,141338,4,4C,FOURTH,407,18,,002301 1,002301,Precinct 45,11/1/2013 2:19:00 AM,11/1/2013 2:20:00 AM,38.9399300956482,-77.0182016769822
13157463,11/1/2013 6:51:00 AM,MIDNIGHT,SEX ABUSE,GUN,9/23/2014 8:34:07 AM,1600 - 1779 BLOCK OF NEW YORK AVENUE NE,401728,138813,5,5D,FIFTH,505,23,,008803 1,008803,Precinct 76,11/1/2013 12:30:00 AM,11/1/2013 6:51:00 AM,38.9171838281357,-76.9800744827425
13157588,11/1/2013 1:19:00 PM,DAY,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:07 AM,2400 - 2599 BLOCK OF ELVANS ROAD SE,401004,131818,8,8B,SEVENTH,703,37,,007406 2,007406,Precinct 118,11/1/2013 1:19:00 PM,11/1/2013 1:19:00 PM,38.8541713299819,-76.9884331254226
13157812,11/1/2013 9:23:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:08 AM,200 - 208 BLOCK OF 15TH STREET NE,401418,136044,6,6A,FIRST,108,25,,008002 2,008002,Precinct 86,11/1/2013 7:37:00 PM,11/1/2013 7:39:00 PM,38.8922402601214,-76.9836548004858
13157828,11/1/2013 10:15:00 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:06 AM,230 - 499 BLOCK OF 37TH STREET SE,404097,135250,7,7F,SIXTH,603,32,,007703 3,007703,Precinct 107,11/1/2013 7:55:00 PM,11/1/2013 7:55:00 PM,38.885079207102,-76.9527788688786
13157899,11/1/2013 10:27:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:08 AM,4200 - 4399 BLOCK OF EADS STREET NE,405127,136437,7,7D,SIXTH,602,30,,007803 4,007803,Precinct 99,11/1/2013 10:27:00 PM,11/1/2013 10:27:00 PM,38.8957667416403,-76.9408984584821
13157939,11/2/2013 4:30:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:09 AM,1300  - 1399 BLOCK OF RANDOLPH STREET NW,397293,141199,4,4C,FOURTH,404,18,,002502 3,002502,Precinct 47,11/1/2013 10:45:00 PM,11/1/2013 10:47:00 PM,38.9386751897531,-77.0312237471265
13158066,11/2/2013 7:00:00 AM,DAY,BURGLARY,GUN,9/23/2014 8:34:08 AM,500 - 699 BLOCK OF PARK ROAD NW,398091,140566,1,1A,FOURTH,409,2,,003200 3,003200,Precinct 38,11/2/2013 6:20:00 AM,11/2/2013 6:29:00 AM,38.9329750330536,-77.0220174981465
13158112,11/2/2013 11:17:00 AM,DAY,ROBBERY,GUN,9/23/2014 8:34:07 AM,1500 - 1599 BLOCK OF 5TH STREET NW,398358.50,138057.91,6,6E,THIRD,308,7,,004801 1,004801,Precinct 18,11/2/2013 10:00:00 AM,11/2/2013 10:02:00 AM,38.9103818896986,-77.0189262831747
13158151,11/2/2013 11:42:00 AM,DAY,ROBBERY,GUN,9/23/2014 8:34:07 AM,400 - 499 BLOCK OF N STREET NW,398477,137708,6,6E,THIRD,308,7,,004802 1,004802,Precinct 18,11/2/2013 11:00:00 AM,11/2/2013 11:42:00 AM,38.9072299933804,-77.0175592174868
13158417,11/3/2013 12:57:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:08 AM,2240 - 2399 BLOCK OF SOUTH DAKOTA AVENUE NE,403550,139245,5,5C,FIFTH,503,24,,011100 1,011100,Precinct 71,11/2/2013 10:18:00 PM,11/2/2013 10:21:00 PM,38.9210699538669,-76.9590628225023
13158454,11/3/2013 12:45:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:08 AM,6200 - 6299 BLOCK OF CLAY STREET NE,407667,136120,7,7C,SIXTH,608,31,,007808 2,007808,Precinct 96,11/3/2013 12:43:00 AM,11/3/2013 12:44:00 AM,38.8928926073282,-76.9116221371713
13158459,11/3/2013 12:26:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:08 AM,CENTRAL AVENUE SE AND SOUTHERN AVENUE SE,407065.32000451,135322.11999501,7,7E,SIXTH,604,33,,,,Precinct 105,11/3/2013 12:24:00 AM,11/3/2013 12:25:00 AM,38.885710048889,-76.9185659307862
13158512,11/3/2013 2:10:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:09 AM,1400 - 1499 BLOCK OF D STREET SE,401337.1197751940,135140.7838028410,6,6B,FIRST,108,26,,006900 1,006900,Precinct 87,11/3/2013 1:09:00 AM,11/3/2013 1:15:00 AM,38.8841038746347,-76.9845888595035
13158580,11/3/2013 4:04:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:08 AM,500 - 699 BLOCK OF PARK ROAD NW,398091,140566,1,1A,THIRD,302,2,,003200 3,003200,Precinct 38,11/3/2013 3:54:00 AM,11/3/2013 3:57:00 AM,38.9329750330536,-77.0220174981465
13158589,11/3/2013 5:40:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:09 AM,BENNING ROAD NE AND MINNESOTA AVENUE NE,404410.32873805,136366.25913198,7,7F,SIXTH,603,30,,009603 3,009603,Precinct 99,11/3/2013 5:17:00 AM,11/3/2013 5:35:00 AM,38.8951333697292,-76.9491603456018
13158604,11/3/2013 12:00:00 AM,MIDNIGHT,HOMICIDE,GUN,9/23/2014 8:34:09 AM,3500 - 3599 BLOCK OF STANTON ROAD SE,401830,130676,8,8B,SEVENTH,704,38,,007409 3,007409,Precinct 116,11/3/2013 6:37:00 AM,11/3/2013 6:37:00 AM,38.8438823643935,-76.9789199900861
13158798,11/3/2013 4:24:00 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:08 AM,4900 - 5099 BLOCK OF IVORY WALTERS LANE SE,406019,134820,7,7E,SIXTH,604,33,,009904 2,009904,Precinct 104,11/3/2013 4:15:00 PM,11/3/2013 4:24:00 PM,38.8811945456452,-76.930630088095
13158804,11/3/2013 6:05:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:07 AM,T STREET SE AND 18TH STREET SE,401821.93999964,133271.78002511,8,8A,SEVENTH,701,34,,007605 1,007605,Precinct 112,11/3/2013 12:05:00 PM,11/3/2013 6:05:00 PM,38.8672662763486,-76.9790059577814
13158946,11/4/2013 3:42:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:08 AM,3800  - 3899 BLOCK OF 14TH STREET NW,397162.44,141156.19,4,4C,FOURTH,404,18,,002502 4,002502,Precinct 47,11/4/2013 1:43:00 AM,11/4/2013 1:44:00 AM,38.9382891327221,-77.0327295073197
13159092,11/4/2013 11:38:00 AM,DAY,BURGLARY,GUN,9/23/2014 8:34:06 AM,2800 - 2899 BLOCK OF BUENA VISTA TERRACE SE,402815,131990,8,8B,SEVENTH,702,36,,007502 2,007502,Precinct 134,11/4/2013 11:30:00 AM,11/4/2013 11:38:00 AM,38.8557168481098,-76.9675682693796
13159721,11/5/2013 4:30:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:08 AM,GEORGIA AVENUE NW AND OTIS PLACE NW,397921.49001202,140699.84,1,1A,FOURTH,409,2,,003200 2,003200,Precinct 43,11/4/2013 6:15:00 PM,11/4/2013 6:45:00 PM,38.9341803196107,-77.0239729510203
13159780,11/5/2013 6:05:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:09 AM,4600 - 4698 BLOCK OF EAST CAPITOL STREET,405597,135771,7,7E,SIXTH,604,33,,009906 1,009906,Precinct 104,11/5/2013 5:59:00 PM,11/5/2013 6:04:00 PM,38.8897643019202,-76.9354859563176
13159842,11/5/2013 9:36:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:07 AM,812 - 899 BLOCK OF BARNABY STREET SE,400709,129315,8,8E,SEVENTH,706,39,,009700 2,009700,Precinct 125,11/5/2013 9:30:00 PM,11/5/2013 9:31:00 PM,38.8316234768162,-76.9918343382658
13159847,11/5/2013 9:28:00 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:08 AM,RIDGE ROAD SE AND 37TH STREET SE,404222.70998587,135575.99001125,7,7F,SIXTH,603,32,,007703 3,007703,Precinct 107,11/5/2013 9:26:00 PM,11/5/2013 9:27:00 PM,38.8880152537887,-76.9513279599233
13159848,11/8/2013 12:00:00 AM,MIDNIGHT,HOMICIDE,GUN,9/23/2014 8:34:09 AM,3200 - 3398 BLOCK OF 6TH STREET SE,400134,130521,8,8C,SEVENTH,705,39,,009804 2,009804,Precinct 122,11/5/2013 9:56:00 PM,11/5/2013 9:59:00 PM,38.8424879484844,-76.9984564665944
13160041,11/6/2013 10:30:00 AM,DAY,BURGLARY,GUN,9/23/2014 8:34:06 AM,16 - 59 BLOCK OF FLORIDA AVENUE NW,399077,138178,5,5E,FIFTH,501,21,,004600 1,004600,Precinct 19,11/6/2013 10:23:00 AM,11/6/2013 10:23:00 AM,38.9114647495446,-77.0106422324134
13160119,11/6/2013 2:40:00 PM,DAY,ROBBERY,GUN,9/23/2014 8:34:08 AM,600 - 699 BLOCK OF DIVISION AVENUE NE,406429,136659,7,7C,SIXTH,608,31,,007804 2,007804,Precinct 97,11/6/2013 1:21:00 PM,11/6/2013 1:23:00 PM,38.8977580400828,-76.9258875693541
13160126,11/6/2013 2:00:00 PM,DAY,ROBBERY,GUN,9/23/2014 8:34:08 AM,4700 - 4799 BLOCK OF CENTRAL AVENUE NE,405692,135833,7,7C,SIXTH,608,33,,007804 3,007804,Precinct 98,11/6/2013 12:30:00 PM,11/6/2013 12:35:00 PM,38.890322211061,-76.9343904217836
13160129,11/6/2013 2:00:00 PM,DAY,ROBBERY,GUN,9/23/2014 8:34:06 AM,2000 - 2099 BLOCK OF FORT DAVIS STREET SE,404327,132982,7,7B,SIXTH,606,35,,007603 1,007603,Precinct 110,11/6/2013 2:00:00 PM,11/6/2013 2:00:00 PM,38.8646470613909,-76.9501422161863
